Date,Open,High,Low,Close,Adj Close,Volume,,log volatlity,app volatility,log^2,app^2,log daily,app daily,log year,app year,^2 * W,EWMA var,EWMA daily (daily 아니고 annual이라고 함!),,람다,=,0.94
2019-10-14,2965.810059,2972.840088,2962.939941,2966.149902,2966.149902,2557020000,,-0.001388082,-0.001387119,1.93E-06,1.92E-06,0.021093088,0.021016432,,,8.73E-15,0.000183822,,265,0.06,7.57E-08,4.54E-09
2019-10-15,2973.610107,3003.280029,2973.610107,2995.679932,2995.679932,3340740000,,0.009906446,0.009955677,9.81E-05,9.91E-05,0.021132677,0.021055876,,,4.79E-13,0.000183822,,264,0.06,8.05E-08,4.83E-09
2019-10-16,2989.679932,2997.540039,2985.199951,2989.689941,2989.689941,3222570000,,-0.002001545,-0.001999543,4.01E-06,4.00E-06,0.021163883,0.02108686,,,2.05E-14,0.000183822,,263,0.06,8.56E-08,5.14E-09
2019-10-17,3000.77002,3008.290039,2991.790039,2997.949951,2997.949951,3115960000,,0.002759022,0.002762832,7.61E-06,7.63E-06,0.021203721,0.021126551,,,4.17E-14,0.000183822,,262,0.06,9.11E-08,5.47E-09
2019-10-18,2996.840088,3000,2976.310059,2986.199951,2986.199951,3264290000,,-0.003927046,-0.003919345,1.54E-05,1.54E-05,0.021243463,0.021166143,,,8.93E-14,0.000183822,,261,0.06,9.69E-08,5.81E-09
2019-10-21,2996.47998,3007.330078,2995.350098,3006.719971,3006.719971,3271620000,,0.006848114,0.006871616,4.69E-05,4.72E-05,0.021282733,0.021205262,,,2.92E-13,0.000183822,,260,0.06,1.03E-07,6.19E-09
2019-10-22,3010.72998,3014.570068,2995.040039,2995.98999,2995.98999,3523890000,,-0.003575049,-0.003568667,1.28E-05,1.27E-05,0.021319392,0.021241743,,,8.38E-14,0.000183822,,259,0.06,1.10E-07,6.58E-09
2019-10-23,2994.01001,3004.780029,2991.209961,3004.52002,3004.52002,3392870000,,0.002843104,0.002847149,8.08E-06,8.11E-06,0.021359354,0.021281553,,,5.67E-14,0.000183822,,258,0.06,1.17E-07,7.00E-09
2019-10-24,3014.780029,3016.070068,3000.419922,3010.290039,3010.290039,3692600000,,0.001918604,0.001920446,3.68E-06,3.69E-06,0.021399976,0.021322021,,,2.75E-14,0.000183822,,257,0.06,1.24E-07,7.45E-09
2019-10-25,3003.320068,3027.389893,3001.939941,3022.550049,3022.550049,3370370000,,0.00406443,0.004072701,1.65E-05,1.66E-05,0.021441236,0.021363127,,,1.31E-13,0.000183822,,256,0.06,1.32E-07,7.92E-09
2019-10-28,3032.120117,3044.080078,3032.120117,3039.419922,3039.419922,3521230000,,0.00556582,0.005581338,3.10E-05,3.12E-05,0.021481571,0.021403301,,,2.63E-13,0.000183822,,255,0.06,1.40E-07,8.43E-09
2019-10-29,3035.389893,3047.870117,3034.810059,3036.889893,3036.889893,3589930000,,-0.000832752,-0.000832405,6.93E-07,6.93E-07,0.021520828,0.021442387,,,6.21E-15,0.000183822,,254,0.06,1.49E-07,8.97E-09
2019-10-30,3039.73999,3050.100098,3025.959961,3046.77002,3046.77002,3776030000,,0.003248089,0.00325337,1.06E-05,1.06E-05,0.021563087,0.021484491,,,1.01E-13,0.000183822,,253,0.06,1.59E-07,9.54E-09
2019-10-31,3046.899902,3046.899902,3023.189941,3037.560059,3037.560059,4139280000,,-0.003027439,-0.003022861,9.17E-06,9.14E-06,0.021604695,0.021525939,,,9.27E-14,0.000183822,,252,0.06,1.69E-07,1.01E-08
2019-11-01,3050.719971,3066.949951,3050.719971,3066.909912,3066.909912,3930200000,,0.00961593,0.009662312,9.25E-05,9.34E-05,0.021646679,0.021567765,,,1.01E-12,0.000183822,,251,0.06,1.80E-07,1.08E-08
2019-11-04,3078.959961,3085.199951,3074.870117,3078.27002,3078.27002,4146850000,,0.003697246,0.003704089,1.37E-05,1.37E-05,0.021681263,0.021602119,,,1.58E-13,0.000183822,,250,0.06,1.91E-07,1.15E-08
2019-11-05,3080.800049,3083.949951,3072.149902,3074.620117,3074.620117,4486130000,,-0.001186403,-0.001185699,1.41E-06,1.41E-06,0.021723323,0.021644015,,,1.72E-14,0.000183822,,249,0.06,2.04E-07,1.22E-08
2019-11-06,3075.100098,3078.340088,3065.889893,3076.780029,3076.780029,4458190000,,0.000702251,0.000702497,4.93E-07,4.94E-07,0.021766771,0.021687303,,,6.41E-15,0.000183822,,248,0.06,2.17E-07,1.30E-08
2019-11-07,3087.02002,3097.77002,3080.22998,3085.179932,3085.179932,4144640000,,0.002726375,0.002730095,7.43E-06,7.45E-06,0.021810566,0.021730938,,,1.03E-13,0.000183822,,247,0.06,2.30E-07,1.38E-08
2019-11-08,3081.25,3093.090088,3073.580078,3093.080078,3093.080078,3499150000,,0.002557403,0.002560676,6.54E-06,6.56E-06,0.021853984,0.021774191,,,9.65E-14,0.000183822,,246,0.06,2.45E-07,1.47E-08
2019-11-11,3080.330078,3088.330078,3075.820068,3087.01001,3087.01001,3035530000,,-0.001964395,-0.001962467,3.86E-06,3.85E-06,0.02189775,0.021817793,,,6.03E-14,0.000183822,,245,0.06,2.61E-07,1.56E-08
2019-11-12,3089.280029,3102.610107,3084.72998,3091.840088,3091.840088,3466010000,,0.001563423,0.001564646,2.44E-06,2.45E-06,0.021942035,0.021861914,,,4.08E-14,0.000183822,,244,0.06,2.77E-07,1.66E-08
2019-11-13,3084.179932,3098.060059,3078.800049,3094.040039,3094.040039,3509280000,,0.000711282,0.000711535,5.06E-07,5.06E-07,0.021986725,0.021906438,,,8.97E-15,0.000183822,,243,0.06,2.95E-07,1.77E-08
2019-11-14,3090.75,3098.199951,3083.26001,3096.629883,3096.629883,3276070000,,0.000836693,0.000837043,7.00E-07,7.01E-07,0.022031871,0.021951419,,,1.32E-14,0.000183822,,242,0.06,3.14E-07,1.88E-08
2019-11-15,3107.919922,3120.459961,3104.600098,3120.459961,3120.459961,3335650000,,0.007666029,0.007695488,5.88E-05,5.92E-05,0.022077279,0.021996661,,,1.19E-12,0.000183822,,241,0.06,3.34E-07,2.00E-08
2019-11-18,3117.909912,3124.169922,3112.060059,3122.030029,3122.030029,3436690000,,0.000503026,0.000503153,2.53E-07,2.53E-07,0.022117523,0.022036696,,,5.40E-15,0.000183822,,240,0.06,3.55E-07,2.13E-08
2019-11-19,3127.449951,3127.639893,3113.469971,3120.179932,3120.179932,3590070000,,-0.00059277,-0.000592594,3.51E-07,3.51E-07,0.02216353,0.022082535,,,7.97E-15,0.000183822,,239,0.06,3.78E-07,2.27E-08
2019-11-20,3114.659912,3118.969971,3091.409912,3108.459961,3108.459961,4034890000,,-0.003763257,-0.003756184,1.42E-05,1.41E-05,0.022209815,0.022128651,,,3.40E-13,0.000183822,,238,0.06,4.02E-07,2.41E-08
2019-11-21,3108.48999,3110.110107,3094.550049,3103.540039,3103.540039,3720560000,,-0.001584006,-0.001582752,2.51E-06,2.51E-06,0.022255089,0.022173752,,,6.43E-14,0.000183822,,237,0.06,4.28E-07,2.57E-08
2019-11-22,3111.409912,3112.870117,3099.26001,3110.290039,3110.290039,3226780000,,0.002172574,0.002174936,4.72E-06,4.73E-06,0.022301754,0.022220245,,,1.29E-13,0.000183822,,236,0.06,4.55E-07,2.73E-08
2019-11-25,3117.439941,3133.830078,3117.439941,3133.639893,3133.639893,3511530000,,0.007479252,0.007507292,5.59E-05,5.64E-05,0.022348506,0.022266822,,,1.64E-12,0.000183822,,235,0.06,4.84E-07,2.91E-08
2019-11-26,3134.850098,3142.689941,3131,3140.52002,3140.52002,4595590000,,0.002193164,0.00219557,4.81E-06,4.82E-06,0.02239069,0.022308793,,,1.49E-13,0.000183822,,234,0.06,5.15E-07,3.09E-08
2019-11-27,3145.48999,3154.26001,3143.409912,3153.629883,3153.629883,3033090000,,0.004165736,0.004174424,1.74E-05,1.74E-05,0.022438025,0.022355951,,,5.73E-13,0.000183822,,233,0.06,5.48E-07,3.29E-08
2019-11-29,3147.179932,3150.300049,3139.340088,3140.97998,3140.97998,1743020000,,-0.004019286,-0.00401122,1.62E-05,1.61E-05,0.022484467,0.022402208,,,5.63E-13,0.000183822,,232,0.06,5.83E-07,3.50E-08
2019-12-02,3143.850098,3144.310059,3110.780029,3113.870117,3113.870117,3268740000,,-0.008668484,-0.008631021,7.51E-05,7.45E-05,0.022531328,0.022448889,,,2.77E-12,0.000183822,,231,0.06,6.20E-07,3.72E-08
2019-12-03,3087.409912,3094.969971,3070.330078,3093.199951,3093.199951,3653390000,,-0.006660225,-0.006638095,4.44E-05,4.41E-05,0.02257284,0.022490227,,,1.74E-12,0.000183822,,230,0.06,6.60E-07,3.96E-08
2019-12-04,3103.5,3119.379883,3102.530029,3112.76001,3112.76001,3695030000,,0.006303658,0.006323568,3.97E-05,4.00E-05,0.022617595,0.022534802,,,1.68E-12,0.000183822,,229,0.06,7.02E-07,4.21E-08
2019-12-05,3119.209961,3119.449951,3103.76001,3117.429932,3117.429932,3355750000,,0.001499127,0.001500251,2.25E-06,2.25E-06,0.022663097,0.022580096,,,1.01E-13,0.000183822,,228,0.06,7.47E-07,4.48E-08
2019-12-06,3134.620117,3150.600098,3134.620117,3145.909912,3145.909912,3479480000,,0.009094246,0.009135724,8.27E-05,8.35E-05,0.022712525,0.022629342,,,3.98E-12,0.000183822,,227,0.06,7.94E-07,4.77E-08
2019-12-09,3141.860107,3148.870117,3135.459961,3135.959961,3135.959961,3345990000,,-0.003167834,-0.003162821,1.00E-05,1.00E-05,0.022754493,0.022671061,,,5.07E-13,0.000183822,,226,0.06,8.45E-07,5.07E-08
2019-12-10,3135.360107,3142.120117,3126.090088,3132.52002,3132.52002,3343790000,,-0.001097536,-0.001096934,1.20E-06,1.20E-06,0.022803806,0.022720187,,,6.49E-14,0.000183822,,225,0.06,8.99E-07,5.39E-08
2019-12-11,3135.75,3143.97998,3133.209961,3141.629883,3141.629883,3252540000,,0.002903937,0.002908158,8.43E-06,8.46E-06,0.022854308,0.022770503,,,4.85E-13,0.000183822,,224,0.06,9.56E-07,5.74E-08
2019-12-12,3141.22998,3176.280029,3138.469971,3168.570068,3168.570068,3990690000,,0.008538667,0.008575226,7.29E-05,7.35E-05,0.022904443,0.022820447,,,4.49E-12,0.000183822,,223,0.06,1.02E-06,6.10E-08
2019-12-13,3166.649902,3182.679932,3156.51001,3168.800049,3168.800049,3736870000,,7.26E-05,7.26E-05,5.27E-09,5.27E-09,0.022948619,0.022864378,,,3.42E-16,0.000183822,,222,0.06,1.08E-06,6.49E-08
2019-12-16,3183.629883,3197.709961,3183.629883,3191.449951,3191.449951,4051790000,,0.007122361,0.007147785,5.07E-05,5.11E-05,0.023000246,0.022915816,,,3.53E-12,0.000183822,,221,0.06,1.15E-06,6.91E-08
2019-12-17,3195.399902,3198.219971,3191.030029,3192.52002,3192.52002,3837540000,,0.000335236,0.000335292,1.12E-07,1.12E-07,0.023047245,0.022962588,,,8.26E-15,0.000183822,,220,0.06,1.22E-06,7.35E-08
2019-12-18,3195.209961,3198.47998,3191.139893,3191.139893,3191.139893,4014080000,,-0.000432394,-0.0004323,1.87E-07,1.87E-07,0.023099555,0.023014705,,,1.46E-14,0.000183822,,219,0.06,1.30E-06,7.82E-08
2019-12-19,3192.320068,3205.47998,3192.320068,3205.370117,3205.370117,3720450000,,0.004449379,0.004459292,1.98E-05,1.99E-05,0.023152215,0.023067172,,,1.65E-12,0.000183822,,218,0.06,1.39E-06,8.32E-08
2019-12-20,3223.330078,3225.649902,3216.030029,3221.219971,3221.219971,6454270000,,0.004932596,0.004944781,2.43E-05,2.45E-05,0.023203299,0.023118049,,,2.16E-12,0.000183822,,217,0.06,1.47E-06,8.85E-08
2019-12-23,3226.050049,3227.780029,3222.300049,3224.01001,3224.01001,3060610000,,0.000865769,0.000866144,7.50E-07,7.50E-07,0.02325429,0.02316883,,,7.06E-14,0.000183822,,216,0.06,1.57E-06,9.41E-08
2019-12-24,3225.449951,3226.429932,3220.51001,3223.379883,3223.379883,1296540000,,-0.000195467,-0.000195448,3.82E-08,3.82E-08,0.023307983,0.023222325,,,3.83E-15,0.000183822,,215,0.06,1.67E-06,1.00E-07
2019-12-26,3227.199951,3240.080078,3227.199951,3239.909912,3239.909912,2160680000,,0.005115062,0.005128167,2.62E-05,2.63E-05,0.023362121,0.023276264,,,2.80E-12,0.000183822,,214,0.06,1.78E-06,1.07E-07
2019-12-27,3247.22998,3247.929932,3234.370117,3240.02002,3240.02002,2428670000,,3.40E-05,3.40E-05,1.15E-09,1.15E-09,0.023414031,0.023327957,,,1.31E-16,0.000183822,,213,0.06,1.89E-06,1.13E-07
2019-12-30,3240.090088,3240.919922,3216.570068,3221.290039,3221.290039,3013290000,,-0.005797596,-0.005780823,3.36E-05,3.34E-05,0.023468929,0.023382653,,,4.03E-12,0.000183822,,212,0.06,2.01E-06,1.21E-07
2019-12-31,3215.179932,3231.719971,3212.030029,3230.780029,3230.780029,2893810000,,0.002941691,0.002946022,8.65E-06,8.68E-06,0.023520845,0.023434363,,,1.11E-12,0.000183822,,211,0.06,2.14E-06,1.28E-07
2020-01-02,3244.669922,3258.139893,3235.530029,3257.850098,3257.850098,3458250000,,0.008343896,0.008378803,6.96E-05,7.02E-05,0.023575646,0.023488955,,,9.58E-12,0.000183822,,210,0.06,2.27E-06,1.36E-07
2020-01-03,3226.360107,3246.149902,3222.340088,3234.850098,3234.850098,3461290000,,-0.007084909,-0.007059871,5.02E-05,4.98E-05,0.023624697,0.023537744,,,7.24E-12,0.000183822,,209,0.06,2.42E-06,1.45E-07
2020-01-06,3217.550049,3246.840088,3214.639893,3246.280029,3246.280029,3674070000,,0.003527145,0.003533373,1.24E-05,1.25E-05,0.023676076,0.023588915,,,1.93E-12,0.000183822,,208,0.06,2.57E-06,1.54E-07
2020-01-07,3241.860107,3244.909912,3232.429932,3237.179932,3237.179932,3420380000,,-0.002807175,-0.002803238,7.88E-06,7.86E-06,0.023731661,0.023644284,,,1.29E-12,0.000183822,,207,0.06,2.74E-06,1.64E-07
2020-01-08,3238.590088,3267.070068,3236.669922,3253.050049,3253.050049,3720890000,,0.004890473,0.004902451,2.39E-05,2.40E-05,0.023788115,0.023700525,,,4.20E-12,0.000183822,,206,0.06,2.91E-06,1.75E-07
2020-01-09,3266.030029,3275.580078,3263.669922,3274.699951,3274.699951,3638390000,,0.006633214,0.006655262,4.40E-05,4.43E-05,0.023843349,0.023755531,,,8.24E-12,0.000183822,,205,0.06,3.10E-06,1.86E-07
2020-01-10,3281.810059,3282.98999,3260.860107,3265.350098,3265.350098,3212970000,,-0.002859262,-0.002855179,8.18E-06,8.15E-06,0.023896942,0.023808879,,,1.61E-12,0.000183822,,204,0.06,3.30E-06,1.98E-07
2020-01-13,3271.129883,3288.129883,3268.429932,3288.129883,3288.129883,3456380000,,0.006951994,0.006976215,4.83E-05,4.87E-05,0.023954605,0.023866324,,,1.02E-11,0.000183822,,203,0.06,3.51E-06,2.10E-07
2020-01-14,3285.350098,3294.25,3277.189941,3283.149902,3283.149902,3665130000,,-0.001515681,-0.001514533,2.30E-06,2.29E-06,0.024008576,0.023920043,,,5.13E-13,0.000183822,,202,0.06,3.73E-06,2.24E-07
2020-01-15,3282.27002,3298.659912,3280.689941,3289.290039,3289.290039,3716840000,,0.00186845,0.001870197,3.49E-06,3.50E-06,0.024067694,0.023978941,,,8.33E-13,0.000183822,,201,0.06,3.97E-06,2.38E-07
2020-01-16,3302.969971,3317.110107,3302.820068,3316.810059,3316.810059,3535080000,,0.008331748,0.008366553,6.94E-05,7.00E-05,0.024127129,0.024038154,,,1.77E-11,0.000183822,,200,0.06,4.22E-06,2.53E-07
2020-01-17,3323.659912,3329.879883,3318.860107,3329.620117,3329.620117,3698170000,,0.003854723,0.003862162,1.49E-05,1.49E-05,0.024180196,0.024090942,,,4.02E-12,0.000183822,,199,0.06,4.49E-06,2.70E-07
2020-01-21,3321.030029,3329.790039,3316.610107,3320.790039,3320.790039,4105340000,,-0.0026555,-0.002651978,7.05E-06,7.03E-06,0.024239334,0.024149847,,,2.02E-12,0.000183822,,198,0.06,4.78E-06,2.87E-07
2020-01-22,3330.02002,3337.77002,3320.040039,3321.75,3321.75,3619850000,,0.000289034,0.000289076,8.35E-08,8.36E-08,0.024299734,0.02421002,,,2.55E-14,0.000183822,,197,0.06,5.08E-06,3.05E-07
2020-01-23,3315.77002,3326.879883,3301.870117,3325.540039,3325.540039,3764860000,,0.001140326,0.001140977,1.30E-06,1.30E-06,0.024361322,0.024271381,,,4.22E-13,0.000183822,,196,0.06,5.41E-06,3.24E-07
2020-01-24,3333.100098,3333.179932,3281.530029,3295.469971,3295.469971,3707130000,,-0.009083289,-0.009042161,8.25E-05,8.18E-05,0.024423253,0.024333082,,,2.82E-11,0.000183822,,195,0.06,5.75E-06,3.45E-07
2020-01-27,3247.159912,3258.850098,3234.5,3243.629883,3243.629883,3823100000,,-0.015855752,-0.015730712,0.000251405,0.000247455,0.024477156,0.024386761,,,9.09E-11,0.000183822,,194,0.06,6.12E-06,3.67E-07
2020-01-28,3255.350098,3285.780029,3253.219971,3276.23999,3276.23999,3526720000,,0.010003383,0.010053584,0.000100068,0.000101075,0.024513742,0.024423225,,,3.95E-11,0.000183822,,193,0.06,6.51E-06,3.91E-07
2020-01-29,3289.459961,3293.469971,3271.889893,3273.399902,3273.399902,3584500000,,-0.00086725,-0.000866874,7.52E-07,7.51E-07,0.024566617,0.024475773,,,3.12E-13,0.000183822,,192,0.06,6.93E-06,4.16E-07
2020-01-30,3256.449951,3285.909912,3242.800049,3283.659912,3283.659912,3787250000,,0.003129457,0.003134359,9.79E-06,9.82E-06,0.02463043,0.024539349,,,4.34E-12,0.000183822,,191,0.06,7.37E-06,4.42E-07
2020-01-31,3282.330078,3282.330078,3214.679932,3225.52002,3225.52002,4527830000,,-0.017864443,-0.01770582,0.000319138,0.000313496,0.024693785,0.024602461,,,1.47E-10,0.000183822,,190,0.06,7.84E-06,4.70E-07
2020-02-03,3235.659912,3268.439941,3235.659912,3248.919922,3248.919922,3757910000,,0.007228426,0.007254614,5.23E-05,5.26E-05,0.024724739,0.02463335,,,2.63E-11,0.000183821,,189,0.06,8.34E-06,5.00E-07
2020-02-04,3280.610107,3306.919922,3280.610107,3297.590088,3297.590088,3995320000,,0.014869316,0.014980414,0.000221097,0.000224413,0.024784486,0.024692814,,,1.19E-10,0.000183821,,188,0.06,8.87E-06,5.32E-07
2020-02-05,3324.909912,3337.580078,3313.75,3334.689941,3334.689941,4117730000,,0.011187779,0.011250596,0.000125166,0.000126576,0.024826641,0.024734459,,,7.17E-11,0.000183821,,187,0.06,9.44E-06,5.66E-07
2020-02-06,3344.919922,3347.959961,3334.389893,3345.780029,3345.780029,3868370000,,0.003320155,0.003325673,1.10E-05,1.11E-05,0.024879485,0.024786932,,,6.66E-12,0.000183821,,186,0.06,1.00E-05,6.02E-07
2020-02-07,3335.540039,3341.419922,3322.120117,3327.709961,3327.709961,3730650000,,-0.005415491,-0.005400854,2.93E-05,2.92E-05,0.024945088,0.02485228,,,1.87E-11,0.000183821,,185,0.06,1.07E-05,6.41E-07
2020-02-10,3318.280029,3352.26001,3317.77002,3352.090088,3352.090088,3450350000,,0.00729969,0.007326398,5.33E-05,5.37E-05,0.025009247,0.024916185,,,3.66E-11,0.000183821,,184,0.06,1.14E-05,6.82E-07
2020-02-11,3365.870117,3375.629883,3352.719971,3357.75,3357.75,3760550000,,0.001687049,0.001688473,2.85E-06,2.85E-06,0.02507134,0.024977983,,,2.07E-12,0.000183821,,183,0.06,1.21E-05,7.25E-07
2020-02-12,3370.5,3381.469971,3369.719971,3379.449951,3379.449951,3926380000,,0.006441853,0.006462646,4.15E-05,4.18E-05,0.025139439,0.025045825,,,3.22E-11,0.000183821,,182,0.06,1.29E-05,7.72E-07
2020-02-13,3365.899902,3385.090088,3360.52002,3373.939941,3373.939941,3498240000,,-0.001631776,-0.001630446,2.66E-06,2.66E-06,0.025203886,0.025109984,,,2.18E-12,0.000183821,,181,0.06,1.37E-05,8.21E-07
2020-02-14,3378.080078,3380.689941,3366.149902,3380.159912,3380.159912,3398040000,,0.001841836,0.001843533,3.39E-06,3.40E-06,0.025273123,0.025178961,,,2.97E-12,0.000183821,,180,0.06,1.46E-05,8.73E-07
2020-02-18,3369.040039,3375.01001,3355.610107,3370.290039,3370.290039,3746720000,,-0.002924214,-0.002919943,8.55E-06,8.53E-06,0.025342857,0.025248432,,,7.92E-12,0.000183821,,179,0.06,1.55E-05,9.29E-07
2020-02-19,3380.389893,3393.52002,3378.830078,3386.149902,3386.149902,3600150000,,0.004694748,0.004705786,2.20E-05,2.21E-05,0.025412608,0.025317918,,,2.19E-11,0.000183821,,178,0.06,1.65E-05,9.88E-07
2020-02-20,3380.449951,3389.149902,3341.02002,3373.22998,3373.22998,4007320000,,-0.003822817,-0.00381552,1.46E-05,1.46E-05,0.025481463,0.025386492,,,1.53E-11,0.000183821,,177,0.06,1.75E-05,1.05E-06
2020-02-21,3360.5,3360.76001,3328.449951,3337.75,3337.75,3899270000,,-0.010573809,-0.010518103,0.000111805,0.00011063,0.025551727,0.025456486,,,1.24E-10,0.000183821,,176,0.06,1.86E-05,1.12E-06
2020-02-24,3257.610107,3259.810059,3214.649902,3225.889893,3225.889893,4842960000,,-0.034088079,-0.033513627,0.001161997,0.001123163,0.025611816,0.025516323,,,1.34E-09,0.000183821,,175,0.06,1.98E-05,1.19E-06
2020-02-25,3238.939941,3246.98999,3118.77002,3128.209961,3128.209961,5591510000,,-0.030747904,-0.030279996,0.000945434,0.000916878,0.025555303,0.025461229,,,1.16E-09,0.00018382,,174,0.06,2.11E-05,1.27E-06
2020-02-26,3139.899902,3182.51001,3108.98999,3116.389893,3116.389893,5478110000,,-0.003785697,-0.00377854,1.43E-05,1.43E-05,0.025522407,0.025429283,,,1.92E-11,0.000183818,,173,0.06,2.24E-05,1.35E-06
2020-02-27,3062.540039,3097.070068,2977.389893,2978.76001,2978.76001,7058840000,,-0.045168136,-0.044163243,0.002040161,0.001950392,0.025594447,0.025501051,,,2.79E-09,0.000183818,,172,0.06,2.39E-05,1.43E-06
2020-02-28,2916.899902,2959.719971,2855.840088,2954.219971,2954.219971,8563850000,,-0.008272463,-0.00823834,6.84E-05,6.79E-05,0.025436644,0.025347268,,,1.03E-10,0.000183816,,171,0.06,2.54E-05,1.52E-06
2020-03-02,2974.280029,3090.959961,2945.189941,3090.22998,3090.22998,6376400000,,0.045010869,0.046039229,0.002025978,0.002119611,0.025503067,0.025413434,,,3.44E-09,0.000183816,,170,0.06,2.70E-05,1.62E-06
2020-03-03,3096.459961,3136.719971,2976.629883,3003.370117,3003.370117,6355940000,,-0.028510485,-0.028107896,0.000812848,0.000790054,0.025343931,0.025247749,,,1.36E-09,0.000183812,,169,0.06,2.87E-05,1.72E-06
2020-03-04,3045.75,3130.969971,3034.379883,3130.120117,3130.120117,5035480000,,0.041336349,0.042202591,0.001708694,0.001781059,0.025324016,0.025228523,,,3.27E-09,0.000183811,,168,0.06,3.06E-05,1.83E-06
2020-03-05,3075.699951,3083.040039,2999.830078,3023.939941,3023.939941,5575550000,,-0.034510783,-0.033922077,0.001190994,0.001150707,0.025198259,0.025097426,,,2.25E-09,0.000183807,,167,0.06,3.25E-05,1.95E-06
2020-03-06,2954.199951,2985.929932,2901.540039,2972.370117,2972.370117,6552140000,,-0.017200944,-0.017053852,0.000295872,0.000290834,0.025132105,0.025032807,,,6.04E-10,0.000183805,,166,0.06,3.46E-05,2.08E-06
2020-03-09,2863.889893,2863.889893,2734.429932,2746.560059,2746.560059,8423050000,,-0.079010413,-0.075969697,0.006242645,0.005771395,0.025172312,0.025072878,,,1.28E-08,0.000183805,,165,0.06,3.68E-05,2.21E-06
2020-03-10,2813.47998,2882.590088,2734,2882.22998,2882.22998,7635960000,,0.048215052,0.049396306,0.002324691,0.002439995,0.024487779,0.024414197,,,5.73E-09,0.000183792,,164,0.06,3.92E-05,2.35E-06
2020-03-11,2825.600098,2825.600098,2707.219971,2741.379883,2741.379883,7374110000,,-0.050102893,-0.048868445,0.0025103,0.002388125,0.024272058,0.024190101,,,5.97E-09,0.000183786,,163,0.06,4.17E-05,2.50E-06
2020-03-12,2630.860107,2660.949951,2478.860107,2480.639893,2480.639893,8829380000,,-0.099944852,-0.095112681,0.009988974,0.009046422,0.024028036,0.02395256,,,2.41E-08,0.00018378,,162,0.06,4.43E-05,2.66E-06
2020-03-13,2569.98999,2711.330078,2492.370117,2711.02002,2711.02002,8258670000,,0.088808407,0.09287125,0.007886933,0.008625069,0.022787059,0.022770933,,,2.44E-08,0.000183756,,161,0.06,4.72E-05,2.83E-06
2020-03-16,2508.590088,2562.97998,2380.939941,2386.129883,2386.129883,7781540000,,-0.127652198,-0.119840552,0.016295084,0.014361758,0.02175978,0.021690009,,,4.32E-08,0.000183732,,160,0.06,5.02E-05,3.01E-06
2020-03-17,2425.659912,2553.929932,2367.040039,2529.189941,2529.189941,8358500000,,0.058226312,0.059954849,0.003390303,0.003594584,0.019354665,0.019431783,,,1.15E-08,0.000183688,,159,0.06,5.34E-05,3.20E-06
2020-03-18,2436.5,2453.570068,2280.52002,2398.100098,2398.100098,8755780000,,-0.053222272,-0.051830762,0.00283261,0.002686428,0.018858324,0.018920992,,,9.15E-09,0.000183677,,158,0.06,5.68E-05,3.41E-06
2020-03-19,2393.47998,2466.969971,2319.780029,2409.389893,2409.389893,7946710000,,0.004696761,0.004707808,2.21E-05,2.22E-05,0.018437986,0.01851498,,,8.03E-11,0.000183668,,157,0.06,6.04E-05,3.62E-06
2020-03-20,2431.939941,2453.01001,2295.560059,2304.919922,2304.919922,9044690000,,-0.044327624,-0.043359512,0.001964938,0.001880047,0.018492814,0.01857006,,,7.25E-09,0.000183668,,156,0.06,6.43E-05,3.86E-06
2020-03-23,2290.709961,2300.72998,2191.860107,2237.399902,2237.399902,7402180000,,-0.029731501,-0.029293868,0.000883962,0.000858131,0.018209355,0.018295738,,,3.52E-09,0.00018366,,155,0.06,6.84E-05,4.10E-06
2020-03-24,2344.439941,2449.709961,2344.439941,2447.330078,2447.330078,7547350000,,0.089683233,0.09382774,0.008043082,0.008803645,0.018111236,0.018200932,,,3.84E-08,0.000183657,,154,0.06,7.27E-05,4.36E-06
2020-03-25,2457.77002,2571.419922,2407.530029,2475.560059,2475.560059,8285670000,,0.011468991,0.011535012,0.000131538,0.000133056,0.016670904,0.016695146,,,6.18E-10,0.000183619,,153,0.06,7.74E-05,4.64E-06
2020-03-26,2501.290039,2637.01001,2500.719971,2630.070068,2630.070068,7753160000,,0.060543831,0.062414163,0.003665555,0.003895528,0.016699575,0.016723784,,,1.92E-08,0.000183618,,152,0.06,8.23E-05,4.94E-06
2020-03-27,2555.870117,2615.909912,2520.02002,2541.469971,2541.469971,6194330000,,-0.034267845,-0.033687352,0.001174285,0.001134838,0.016018583,0.016020393,,,5.96E-09,0.000183599,,151,0.06,8.76E-05,5.25E-06
2020-03-30,2558.97998,2631.800049,2545.280029,2626.649902,2626.649902,5746220000,,0.03296659,0.033516009,0.001086796,0.001123323,0.015827747,0.015833717,,,6.28E-09,0.000183593,,150,0.06,9.31E-05,5.59E-06
2020-03-31,2614.689941,2641.389893,2571.149902,2584.590088,2584.590088,6568290000,,-0.016142311,-0.016012722,0.000260574,0.000256407,0.015650636,0.015652824,,,1.52E-09,0.000183586,,149,0.06,9.91E-05,5.95E-06
2020-04-01,2498.080078,2522.75,2447.48999,2470.5,2470.5,5947900000,,-0.045146363,-0.04414243,0.002038194,0.001948554,0.015647284,0.015649934,,,1.23E-08,0.000183585,,148,0.06,0.00010542,6.33E-06
